datetime;pv_power_1;pv_power_2;pv_power_3;hour;Ta;area_1;area_2;area_3;irradiance_common
2019-07-11 15:00:00;1451.4899503119;1706.3187317994;1136.9860958887;15;27;39.2543064596;40.7643858143;41.5038863765;249.8417476624
2019-07-11 16:00:00;2118.3078675967;1526.4117143938;401.9704860095;16;26;39.2543064596;40.7643858143;41.5038863765;362.1725259824
2019-07-11 17:00:00;756.4159346599;468.072456214;1797.0514657928;17;25;39.2543064596;40.7643858143;41.5038863765;128.4641954616
2019-07-11 18:00:00;83.9961671314;129.9812997683;853.2063864337;18;22;39.2543064596;40.7643858143;41.5038863765;13.9855879757
2019-07-11 19:00:00;0;0;0;19;20;39.2543064596;40.7643858143;41.5038863765;0
2019-07-11 20:00:00;0;0;0;20;18;39.2543064596;40.7643858143;41.5038863765;0
2019-07-11 21:00:00;0;0;0;21;15;39.2543064596;40.7643858143;41.5038863765;0
2019-07-11 22:00:00;0;0;0;22;10;39.2543064596;40.7643858143;41.5038863765;0
2019-07-11 23:00:00;0;0;0;23;7;39.2543064596;40.7643858143;41.5038863765;0
2019-07-12 00:00:00;0;0;0;0;5;39.2543064596;40.7643858143;41.5038863765;0
2019-07-12 01:00:00;0;0;0;1;4;39.2543064596;40.7643858143;41.5038863765;0
2019-07-12 02:00:00;0;0;0;2;4;39.2543064596;40.7643858143;41.5038863765;0
2019-07-12 03:00:00;1.4333479155;0.9390267205;0.106143364;3;3;39.2543064596;40.7643858143;41.5038863765;0.2122930925
2019-07-12 04:00:00;99.5835202523;6.2829511141;1397.2354666336;4;3;39.2543064596;40.7643858143;41.5038863765;14.7493105133
2019-07-12 05:00:00;1064.9279241605;2126.1677051964;1023.8012666432;5;4;39.2543064596;40.7643858143;41.5038863765;158.6488016471
2019-07-12 06:00:00;2879.0775441419;1008.6059526258;2455.6822812323;6;6;39.2543064596;40.7643858143;41.5038863765;433.989626519
2019-07-12 07:00:00;2450.7463299046;3442.5521986707;1669.0235980914;7;8;39.2543064596;40.7643858143;41.5038863765;373.8475863557
2019-07-12 08:00:00;6434.1958744522;874.3593950105;958.7089218706;8;12;39.2543064596;40.7643858143;41.5038863765;1005.5863389776
2019-07-12 09:00:00;1178.8986998682;1774.3679090161;5545.063384449;9;15;39.2543064596;40.7643858143;41.5038863765;187.7021284725
2019-07-12 10:00:00;1315.6315622542;5830.9306780735;1196.6544370056;10;18;39.2543064596;40.7643858143;41.5038863765;213.4751476629
2019-07-12 11:00:00;4764.4328700863;1786.3876586396;1224.0712486074;11;20;39.2543064596;40.7643858143;41.5038863765;783.0548888402
2019-07-12 12:00:00;2517.9075167763;167.5215724994;5306.009047391;12;22;39.2543064596;40.7643858143;41.5038863765;419.2383806679
2019-07-12 13:00:00;1952.2568467782;4930.777445105;221.8145921168;13;24;39.2543064596;40.7643858143;41.5038863765;329.3613989394
2019-07-12 14:00:00;4664.2013963925;800.1858071519;829.7406104557;14;26;39.2543064596;40.7643858143;41.5038863765;797.4504684905
2019-07-12 15:00:00;2107.4454456738;766.9855612751;1466.8582637178;15;27;39.2543064596;40.7643858143;41.5038863765;362.7499130373
2019-07-12 16:00:00;217.9861311747;2480.0472136665;59.4202984921;16;26;39.2543064596;40.7643858143;41.5038863765;37.2696476109
2019-07-12 17:00:00;47.3032665817;1376.8428968407;514.1560765777;17;25;39.2543064596;40.7643858143;41.5038863765;8.0336436684
2019-07-12 18:00:00;49.7682481521;23.9958712333;645.1385772813;18;22;39.2543064596;40.7643858143;41.5038863765;8.2865473116
2019-07-12 19:00:00;0;0;0;19;20;39.2543064596;40.7643858143;41.5038863765;0
2019-07-12 20:00:00;0;0;0;20;18;39.2543064596;40.7643858143;41.5038863765;0
2019-07-12 21:00:00;0;0;0;21;15;39.2543064596;40.7643858143;41.5038863765;0
2019-07-12 22:00:00;0;0;0;22;10;39.2543064596;40.7643858143;41.5038863765;0
2019-07-12 23:00:00;0;0;0;23;7;39.2543064596;40.7643858143;41.5038863765;0
2019-07-13 00:00:00;0;0;0;0;5;39.2543064596;40.7643858143;41.5038863765;0
2019-07-13 01:00:00;0;0;0;1;4;39.2543064596;40.7643858143;41.5038863765;0
2019-07-13 02:00:00;0;0;0;2;4;39.2543064596;40.7643858143;41.5038863765;0
2019-07-13 03:00:00;0;0;0;3;3;39.2543064596;40.7643858143;41.5038863765;0
2019-07-13 04:00:00;57.9691546621;145.4055624849;34.223388853;4;3;39.2543064596;40.7643858143;41.5038863765;8.5858087778
2019-07-13 05:00:00;321.461064581;13.4570020072;447.3108854117;5;4;39.2543064596;40.7643858143;41.5038863765;47.890013507
2019-07-13 06:00:00;225.3670238976;459.4864483079;866.0821771278;6;6;39.2543064596;40.7643858143;41.5038863765;33.9716277285
2019-07-13 07:00:00;1236.6581599386;497.3557206107;589.2414661175;7;8;39.2543064596;40.7643858143;41.5038863765;188.6452557732
2019-07-13 08:00:00;2559.1464956461;215.1669290092;12.8414873446;8;12;39.2543064596;40.7643858143;41.5038863765;399.963384031
2019-07-13 09:00:00;651.8789310431;1833.3520028364;729.7706207872;9;15;39.2543064596;40.7643858143;41.5038863765;103.7909897406
2019-07-13 10:00:00;409.792538127;1305.4142203408;2019.8114775322;10;18;39.2543064596;40.7643858143;41.5038863765;66.4931771916
2019-07-13 11:00:00;2328.6204631515;795.8940180029;1015.2007021789;11;20;39.2543064596;40.7643858143;41.5038863765;382.7187175566
2019-07-13 12:00:00;2732.8288849888;793.0878911489;494.6151718623;12;22;39.2543064596;40.7643858143;41.5038863765;455.0233671219
2019-07-13 13:00:00;364.4865208292;2750.8939927929;177.4306090446;13;24;39.2543064596;40.7643858143;41.5038863765;61.4918014466
2019-07-13 14:00:00;562.2197268336;112.9728837207;1718.562000779;14;26;39.2543064596;40.7643858143;41.5038863765;96.1241478348
2019-07-13 15:00:00;65.4719873525;993.2201255723;479.9810144085;15;27;39.2543064596;40.7643858143;41.5038863765;11.2695480527
2019-07-13 16:00:00;447.0484169388;150.7275170779;271.18187865;16;26;39.2543064596;40.7643858143;41.5038863765;76.4330137634
2019-07-13 17:00:00;32.1828326405;144.0148849603;210.9231890659;17;25;39.2543064596;40.7643858143;41.5038863765;5.4656988482
2019-07-13 18:00:00;7.0518986251;24.2031267185;45.4152433231;18;22;39.2543064596;40.7643858143;41.5038863765;1.1741601074
2019-07-13 19:00:00;0;0;0;19;20;39.2543064596;40.7643858143;41.5038863765;0
2019-07-13 20:00:00;0;0;0;20;18;39.2543064596;40.7643858143;41.5038863765;0
2019-07-13 21:00:00;0;0;0;21;15;39.2543064596;40.7643858143;41.5038863765;0
2019-07-13 22:00:00;0;0;0;22;10;39.2543064596;40.7643858143;41.5038863765;0
2019-07-13 23:00:00;0;0;0;23;7;39.2543064596;40.7643858143;41.5038863765;0
2019-07-14 00:00:00;0;0;0;0;5;39.2543064596;40.7643858143;41.5038863765;0
2019-07-14 01:00:00;0;0;0;1;4;39.2543064596;40.7643858143;41.5038863765;0
2019-07-14 02:00:00;0;0;0;2;4;39.2543064596;40.7643858143;41.5038863765;0
2019-07-14 03:00:00;0;0;0;3;3;39.2543064596;40.7643858143;41.5038863765;0
2019-07-14 04:00:00;105.6219121938;173.294405865;71.9372946078;4;3;39.2543064596;40.7643858143;41.5038863765;15.6436564605
2019-07-14 05:00:00;363.1389525449;524.8150388095;312.8530539789;5;4;39.2543064596;40.7643858143;41.5038863765;54.0990224273
2019-07-14 06:00:00;170.4652714906;293.9950452519;2074.6934579241;6;6;39.2543064596;40.7643858143;41.5038863765;25.6957856725
2019-07-14 07:00:00;584.5772789209;1263.0442257497;1920.9590926627;7;8;39.2543064596;40.7643858143;41.5038863765;89.1739802264
2019-07-14 08:00:00;3863.8417125454;273.8909316255;774.5623724959;8;12;39.2543064596;40.7643858143;41.5038863765;603.8713334071
2019-07-14 09:00:00;2725.1433876919;283.5023116004;2802.7925407078;9;15;39.2543064596;40.7643858143;41.5038863765;433.8924237679
2019-07-14 10:00:00;2876.8280982804;2384.0492304782;1542.4426185748;10;18;39.2543064596;40.7643858143;41.5038863765;466.7958117612
2019-07-14 11:00:00;4644.3548381909;2351.6407568193;410.2931049899;11;20;39.2543064596;40.7643858143;41.5038863765;763.3195515016
2019-07-14 12:00:00;1315.8376319584;3639.8107440809;2283.0332539607;12;22;39.2543064596;40.7643858143;41.5038863765;219.0905084355
2019-07-14 13:00:00;1114.4243317227;3277.7763031578;2398.8881031195;13;24;39.2543064596;40.7643858143;41.5038863765;188.0123291738
2019-07-14 14:00:00;1147.7632541287;394.0551278356;3632.5058467024;14;26;39.2543064596;40.7643858143;41.5038863765;196.2360256204
2019-07-14 15:00:00;478.2622121409;826.146134307;2079.5394968854;15;27;39.2543064596;40.7643858143;41.5038863765;82.3222144228
2019-07-14 16:00:00;132.2061054092;1401.0820589813;481.3591742762;16;26;39.2543064596;40.7643858143;41.5038863765;22.6036167258
2019-07-14 17:00:00;549.1450373925;295.676631046;276.0537735615;17;25;39.2543064596;40.7643858143;41.5038863765;93.2628097689
2019-07-14 18:00:00;35.8912173133;70.8477973207;169.351993366;18;22;39.2543064596;40.7643858143;41.5038863765;5.9759843149
2019-07-14 19:00:00;0;0;0;19;20;39.2543064596;40.7643858143;41.5038863765;0
2019-07-14 20:00:00;0;0;0;20;18;39.2543064596;40.7643858143;41.5038863765;0
2019-07-14 21:00:00;0;0;0;21;15;39.2543064596;40.7643858143;41.5038863765;0
2019-07-14 22:00:00;0;0;0;22;10;39.2543064596;40.7643858143;41.5038863765;0
2019-07-14 23:00:00;0;0;0;23;7;39.2543064596;40.7643858143;41.5038863765;0
2019-07-15 00:00:00;0;0;0;0;5;39.2543064596;40.7643858143;41.5038863765;0
2019-07-15 01:00:00;0;0;0;1;4;39.2543064596;40.7643858143;41.5038863765;0
2019-07-15 02:00:00;0;0;0;2;4;39.2543064596;40.7643858143;41.5038863765;0
2019-07-15 03:00:00;0;0;0;3;3;39.2543064596;40.7643858143;41.5038863765;0
2019-07-15 04:00:00;453.4362548076;261.1637168638;50.9345116619;4;3;39.2543064596;40.7643858143;41.5038863765;67.1584224296
2019-07-15 05:00:00;1240.1914410459;931.9710181159;328.9656948383;5;4;39.2543064596;40.7643858143;41.5038863765;184.7588756676
2019-07-15 06:00:00;1559.4933271663;1489.1988993868;2323.2149287802;6;6;39.2543064596;40.7643858143;41.5038863765;235.0766577972
2019-07-15 07:00:00;2903.1567236253;1785.7601370592;2102.8029479822;7;8;39.2543064596;40.7643858143;41.5038863765;442.8602506494
2019-07-15 08:00:00;4109.634836747;1064.6820622217;2469.630123698;8;12;39.2543064596;40.7643858143;41.5038863765;642.2858008455
2019-07-15 09:00:00;533.903548927;2358.3374252524;5006.7043624874;9;15;39.2543064596;40.7643858143;41.5038863765;85.0071618061
2019-07-15 10:00:00;517.3022487127;3107.9065278777;3817.7157434097;10;18;39.2543064596;40.7643858143;41.5038863765;83.9377657838
2019-07-15 11:00:00;5038.3830246718;1499.8288672967;734.3620866982;11;20;39.2543064596;40.7643858143;41.5038863765;828.0797666579
2019-07-15 12:00:00;2966.0632028656;1059.3025293188;2095.2104224823;12;22;39.2543064596;40.7643858143;41.5038863765;493.8575090002
2019-07-15 13:00:00;1633.4651407917;11.2038375538;3882.1877036546;13;24;39.2543064596;40.7643858143;41.5038863765;275.5786795051
2019-07-15 14:00:00;1157.4894236335;411.1296544043;2893.5081819622;14;26;39.2543064596;40.7643858143;41.5038863765;197.8989337517
2019-07-15 15:00:00;667.2628070505;1742.3505585473;923.4032210689;15;27;39.2543064596;40.7643858143;41.5038863765;114.8544678713
2019-07-15 16:00:00;1214.9953616202;231.352310771;871.4592702755;16;26;39.2543064596;40.7643858143;41.5038863765;207.7308713743
2019-07-15 17:00:00;1138.8214811577;249.9292673879;152.1239001211;17;25;39.2543064596;40.7643858143;41.5038863765;193.4091795899
2019-07-15 18:00:00;205.6192838096;149.5686732493;73.3981462744;18;22;39.2543064596;40.7643858143;41.5038863765;34.2361643563
2019-07-15 19:00:00;0;0;0;19;20;39.2543064596;40.7643858143;41.5038863765;0
2019-07-15 20:00:00;0;0;0;20;18;39.2543064596;40.7643858143;41.5038863765;0
2019-07-15 21:00:00;0;0;0;21;15;39.2543064596;40.7643858143;41.5038863765;0
2019-07-15 22:00:00;0;0;0;22;10;39.2543064596;40.7643858143;41.5038863765;0
2019-07-15 23:00:00;0;0;0;23;7;39.2543064596;40.7643858143;41.5038863765;0
2019-07-16 00:00:00;0;0;0;0;5;39.2543064596;40.7643858143;41.5038863765;0
2019-07-16 01:00:00;0;0;0;1;4;39.2543064596;40.7643858143;41.5038863765;0
2019-07-16 02:00:00;0;0;0;2;4;39.2543064596;40.7643858143;41.5038863765;0
2019-07-16 03:00:00;0;0;0;3;3;39.2543064596;40.7643858143;41.5038863765;0
2019-07-16 04:00:00;90.2501489657;84.7026450609;83.5621733067;4;3;39.2543064596;40.7643858143;41.5038863765;13.3669453298
2019-07-16 05:00:00;5.2797374044;30.3044214524;494.5152011432;5;4;39.2543064596;40.7643858143;41.5038863765;0.7865546515
2019-07-16 06:00:00;641.633113492;105.0794712984;262.8391012096;6;6;39.2543064596;40.7643858143;41.5038863765;96.7192133651
2019-07-16 07:00:00;704.2385431233;328.6188135199;986.0557306901;7;8;39.2543064596;40.7643858143;41.5038863765;107.4276339223
2019-07-16 08:00:00;2313.9053031087;1221.2613207613;34.78809413;8;12;39.2543064596;40.7643858143;41.5038863765;361.6351767799
2019-07-16 09:00:00;1194.7164877663;3710.3693772077;561.433717026;9;15;39.2543064596;40.7643858143;41.5038863765;190.2206081829
2019-07-16 10:00:00;1222.5218419044;5086.8422832051;1445.4899542238;10;18;39.2543064596;40.7643858143;41.5038863765;198.3671099183
2019-07-16 11:00:00;3965.2865533251;161.795835572;3499.9967411029;11;20;39.2543064596;40.7643858143;41.5038863765;651.7117789042
2019-07-16 12:00:00;992.0997574676;4190.4207256659;1954.1998781998;12;22;39.2543064596;40.7643858143;41.5038863765;165.1872807125
2019-07-16 13:00:00;677.038367665;1913.3901059961;3050.2714296723;13;24;39.2543064596;40.7643858143;41.5038863765;114.2218065608
2019-07-16 14:00:00;1510.8912842978;2051.1385083047;1624.8170940643;14;26;39.2543064596;40.7643858143;41.5038863765;258.3209557446
2019-07-16 15:00:00;2828.1600021165;622.9244903661;266.0614368507;15;27;39.2543064596;40.7643858143;41.5038863765;486.8049120462
2019-07-16 16:00:00;946.3297493581;524.2924863201;880.6097743218;16;26;39.2543064596;40.7643858143;41.5038863765;161.7964229752
2019-07-16 17:00:00;274.36469582;227.228215909;499.7259516043;17;25;39.2543064596;40.7643858143;41.5038863765;46.5961097547
2019-07-16 18:00:00;1.0275581959;14.4734453441;131.2470131267;18;22;39.2543064596;40.7643858143;41.5038863765;0.1710912062
2019-07-16 19:00:00;0;0;0;19;20;39.2543064596;40.7643858143;41.5038863765;0
2019-07-16 20:00:00;0;0;0;20;18;39.2543064596;40.7643858143;41.5038863765;0
2019-07-16 21:00:00;0;0;0;21;15;39.2543064596;40.7643858143;41.5038863765;0
2019-07-16 22:00:00;0;0;0;22;10;39.2543064596;40.7643858143;41.5038863765;0
2019-07-16 23:00:00;0;0;0;23;7;39.2543064596;40.7643858143;41.5038863765;0
2019-07-17 00:00:00;0;0;0;0;5;39.2543064596;40.7643858143;41.5038863765;0
2019-07-17 01:00:00;0;0;0;1;4;39.2543064596;40.7643858143;41.5038863765;0
2019-07-17 02:00:00;0;0;0;2;4;39.2543064596;40.7643858143;41.5038863765;0
2019-07-17 03:00:00;0;0;0;3;3;39.2543064596;40.7643858143;41.5038863765;0
2019-07-17 04:00:00;0.3636015351;45.3723123451;38.6974874532;4;3;39.2543064596;40.7643858143;41.5038863765;0.0538530063
2019-07-17 05:00:00;35.3283097576;113.7113136636;256.2859859121;5;4;39.2543064596;40.7643858143;41.5038863765;5.2630735659
2019-07-17 06:00:00;340.6458760366;151.8264169131;785.4819370504;6;6;39.2543064596;40.7643858143;41.5038863765;51.3486608991
2019-07-17 07:00:00;900.5082137104;1620.6513415262;151.97871143;7;8;39.2543064596;40.7643858143;41.5038863765;137.3674696892
2019-07-17 08:00:00;1207.1990663868;3631.702934471;925.2083478089;8;12;39.2543064596;40.7643858143;41.5038863765;188.6704901859
2019-07-17 09:00:00;3021.8536046473;3126.1404333782;1587.4702746413;9;15;39.2543064596;40.7643858143;41.5038863765;481.1340903066
2019-07-17 10:00:00;3683.5567326388;4554.2374336377;393.0630757235;10;18;39.2543064596;40.7643858143;41.5038863765;597.6960723542
2019-07-17 11:00:00;26.4332423087;3215.6990493503;5567.5732676744;11;20;39.2543064596;40.7643858143;41.5038863765;4.3444162573
2019-07-17 12:00:00;5180.7450066191;1697.2150805083;1773.1516328726;12;22;39.2543064596;40.7643858143;41.5038863765;862.6079920557
2019-07-17 13:00:00;1632.4477285099;367.4489606117;6370.9184908784;13;24;39.2543064596;40.7643858143;41.5038863765;275.4070338873
2019-07-17 14:00:00;766.238179476;6679.3196713964;129.1327791276;14;26;39.2543064596;40.7643858143;41.5038863765;131.0057056436
2019-07-17 15:00:00;2665.450186924;694.5858878576;3072.9706418851;15;27;39.2543064596;40.7643858143;41.5038863765;458.7980322323
2019-07-17 16:00:00;606.5634639551;2129.336974856;2534.1321598556;16;26;39.2543064596;40.7643858143;41.5038863765;103.7057102368
2019-07-17 17:00:00;1873.212719165;1317.3326495139;172.6036379878;17;25;39.2543064596;40.7643858143;41.5038863765;318.1328603345
2019-07-17 18:00:00;628.5266312542;11.4341586015;284.6709441443;18;22;39.2543064596;40.7643858143;41.5038863765;104.6513763266
2019-07-17 19:00:00;0;0;0;19;20;39.2543064596;40.7643858143;41.5038863765;0
2019-07-17 20:00:00;0;0;0;20;18;39.2543064596;40.7643858143;41.5038863765;0
2019-07-17 21:00:00;0;0;0;21;15;39.2543064596;40.7643858143;41.5038863765;0
2019-07-17 22:00:00;0;0;0;22;10;39.2543064596;40.7643858143;41.5038863765;0
2019-07-17 23:00:00;0;0;0;23;7;39.2543064596;40.7643858143;41.5038863765;0
2019-07-18 00:00:00;0;0;0;0;5;39.2543064596;40.7643858143;41.5038863765;0
2019-07-18 01:00:00;0;0;0;1;4;39.2543064596;40.7643858143;41.5038863765;0
2019-07-18 02:00:00;0;0;0;2;4;39.2543064596;40.7643858143;41.5038863765;0
2019-07-18 03:00:00;0;0;0;3;3;39.2543064596;40.7643858143;41.5038863765;0
2019-07-18 04:00:00;87.7057212771;383.5109627861;398.0831592701;4;3;39.2543064596;40.7643858143;41.5038863765;12.9900902642
2019-07-18 05:00:00;168.257853042;1262.8014485405;873.3120984175;5;4;39.2543064596;40.7643858143;41.5038863765;25.0663975911
2019-07-18 06:00:00;403.8146955;6.3602631406;3400.6271566927;6;6;39.2543064596;40.7643858143;41.5038863765;60.8706734001
2019-07-18 07:00:00;79.4741340205;4572.5325580503;74.4283785959;7;8;39.2543064596;40.7643858143;41.5038863765;12.1233327247
2019-07-18 08:00:00;204.9256157888;3130.6551253221;2189.339372889;8;12;39.2543064596;40.7643858143;41.5038863765;32.0273743238
2019-07-18 09:00:00;784.5254522609;1019.9894495552;5350.6389855172;9;15;39.2543064596;40.7643858143;41.5038863765;124.9107300286
2019-07-18 10:00:00;2774.0147409897;5115.3032432054;100.2148971382;10;18;39.2543064596;40.7643858143;41.5038863765;450.1132562045
2019-07-18 11:00:00;3740.1692700789;1931.624498724;2175.6952218638;11;20;39.2543064596;40.7643858143;41.5038863765;614.7127920331
2019-07-18 12:00:00;3219.3633319694;2928.7652065881;804.7069834425;12;22;39.2543064596;40.7643858143;41.5038863765;536.0326624722
2019-07-18 13:00:00;758.713317241;941.2274896446;3418.7167264477;13;24;39.2543064596;40.7643858143;41.5038863765;128.0010260806
2019-07-18 14:00:00;116.596740926;2515.6318693708;965.0813350366;14;26;39.2543064596;40.7643858143;41.5038863765;19.9348436686
2019-07-18 15:00:00;35.9243995957;1624.8946045691;995.1695558352;15;27;39.2543064596;40.7643858143;41.5038863765;6.1835872696
2019-07-18 16:00:00;360.2313561042;1802.1386668499;335.6220470458;16;26;39.2543064596;40.7643858143;41.5038863765;61.5896783343
2019-07-18 17:00:00;150.8183213223;371.5160010165;1481.2162889946;17;25;39.2543064596;40.7643858143;41.5038863765;25.6138896892
2019-07-18 18:00:00;176.1098807406;33.7065943262;369.8122975999;18;22;39.2543064596;40.7643858143;41.5038863765;29.3227692953
2019-07-18 19:00:00;0;0;0;19;20;39.2543064596;40.7643858143;41.5038863765;0
2019-07-18 20:00:00;0;0;0;20;18;39.2543064596;40.7643858143;41.5038863765;0
2019-07-18 21:00:00;0;0;0;21;15;39.2543064596;40.7643858143;41.5038863765;0
2019-07-18 22:00:00;0;0;0;22;10;39.2543064596;40.7643858143;41.5038863765;0
2019-07-18 23:00:00;0;0;0;23;7;39.2543064596;40.7643858143;41.5038863765;0
2019-07-19 00:00:00;0;0;0;0;5;39.2543064596;40.7643858143;41.5038863765;0
2019-07-19 01:00:00;0;0;0;1;4;39.2543064596;40.7643858143;41.5038863765;0
2019-07-19 02:00:00;0;0;0;2;4;39.2543064596;40.7643858143;41.5038863765;0
2019-07-19 03:00:00;0;0;0;3;3;39.2543064596;40.7643858143;41.5038863765;0
2019-07-19 04:00:00;1081.6780837842;239.5424803022;7.1061119137;4;3;39.2543064596;40.7643858143;41.5038863765;160.2072902495
2019-07-19 05:00:00;1435.2463484939;688.5113785659;1281.7308222735;5;4;39.2543064596;40.7643858143;41.5038863765;213.8173937325
2019-07-19 06:00:00;3541.4250743687;799.5024869707;1398.9684613274;6;6;39.2543064596;40.7643858143;41.5038863765;533.831312914
2019-07-19 07:00:00;2086.5923033992;332.3015046839;3947.0170899169;7;8;39.2543064596;40.7643858143;41.5038863765;318.2979351292
2019-07-19 08:00:00;3633.1706951651;2696.396571907;2041.0431762612;8;12;39.2543064596;40.7643858143;41.5038863765;567.8202668244
2019-07-19 09:00:00;3083.3547964229;2865.8459851251;2863.7420257853;9;15;39.2543064596;40.7643858143;41.5038863765;490.9261993327
2019-07-19 10:00:00;2120.7304168981;4290.1998909422;2512.5004481597;10;18;39.2543064596;40.7643858143;41.5038863765;344.1109592451
2019-07-19 11:00:00;2604.8847534445;5993.4192387055;351.1427725167;11;20;39.2543064596;40.7643858143;41.5038863765;428.1239334605
2019-07-19 12:00:00;4524.7410092611;2028.6160702577;2298.0473171479;12;22;39.2543064596;40.7643858143;41.5038863765;753.3815602937
2019-07-19 13:00:00;2202.0505501354;3597.9064729332;2810.9347809314;13;24;39.2543064596;40.7643858143;41.5038863765;371.5036015495
2019-07-19 14:00:00;5419.9729818425;401.1292071733;2344.1453343175;14;26;39.2543064596;40.7643858143;41.5038863765;926.6666737245
2019-07-19 15:00:00;3637.0567971214;1929.8884681254;1603.9010854199;15;27;39.2543064596;40.7643858143;41.5038863765;626.0385243072
2019-07-19 16:00:00;124.0005218304;2966.3367535058;1090.905729997;16;26;39.2543064596;40.7643858143;41.5038863765;21.2006870679
2019-07-19 17:00:00;697.0199858609;368.6532760172;327.5573461219;17;25;39.2543064596;40.7643858143;41.5038863765;118.3768183632
2019-07-19 18:00:00;60.5163308965;145.7372773295;36.164239774;18;22;39.2543064596;40.7643858143;41.5038863765;10.0761320263
2019-07-19 19:00:00;0;0;0;19;20;39.2543064596;40.7643858143;41.5038863765;0
2019-07-19 20:00:00;0;0;0;20;18;39.2543064596;40.7643858143;41.5038863765;0
2019-07-19 21:00:00;0;0;0;21;15;39.2543064596;40.7643858143;41.5038863765;0
2019-07-19 22:00:00;0;0;0;22;10;39.2543064596;40.7643858143;41.5038863765;0
2019-07-19 23:00:00;0;0;0;23;7;39.2543064596;40.7643858143;41.5038863765;0
2019-07-20 00:00:00;0;0;0;0;5;39.2543064596;40.7643858143;41.5038863765;0
2019-07-20 01:00:00;0;0;0;1;4;39.2543064596;40.7643858143;41.5038863765;0
2019-07-20 02:00:00;0;0;0;2;4;39.2543064596;40.7643858143;41.5038863765;0
2019-07-20 03:00:00;0;0;0;3;3;39.2543064596;40.7643858143;41.5038863765;0
2019-07-20 04:00:00;65.3125821528;321.0892871575;987.4510153564;4;3;39.2543064596;40.7643858143;41.5038863765;9.6734434789
2019-07-20 05:00:00;1612.4846760062;785.8582474136;1504.3329645802;5;4;39.2543064596;40.7643858143;41.5038863765;240.221667325
2019-07-20 06:00:00;2364.4871133638;2917.3241599901;569.4253659794;6;6;39.2543064596;40.7643858143;41.5038863765;356.4207158386
2019-07-20 07:00:00;964.0206865548;133.4462148564;5754.7513879222;7;8;39.2543064596;40.7643858143;41.5038863765;147.0559406609
2019-07-20 08:00:00;2614.2192131895;1131.7078165306;3634.8924289466;8;12;39.2543064596;40.7643858143;41.5038863765;408.5705780755
2019-07-20 09:00:00;3197.7890609143;3021.030809275;1740.7227024775;9;15;39.2543064596;40.7643858143;41.5038863765;509.1462168946
2019-07-20 10:00:00;679.9109065252;3030.4422463439;4691.0809977977;10;18;39.2543064596;40.7643858143;41.5038863765;110.3227418164
2019-07-20 11:00:00;7204.4800859635;620.7822777973;666.8532695725;11;20;39.2543064596;40.7643858143;41.5038863765;1184.0870690583
2019-07-20 12:00:00;2.246344894;4760.0470753921;3066.6247503806;12;22;39.2543064596;40.7643858143;41.5038863765;0.3740224728
2019-07-20 13:00:00;741.9852918728;1956.5995038444;3458.4898849495;13;24;39.2543064596;40.7643858143;41.5038863765;125.1788739412
2019-07-20 14:00:00;2897.6672726282;1364.9848204959;132.2998622092;14;26;39.2543064596;40.7643858143;41.5038863765;495.4216011929
2019-07-20 15:00:00;51.6030708659;263.1064346766;2150.5222891242;15;27;39.2543064596;40.7643858143;41.5038863765;8.8823222008
2019-07-20 16:00:00;390.8092849568;298.1987896111;518.0398260989;16;26;39.2543064596;40.7643858143;41.5038863765;66.8176652107
2019-07-20 17:00:00;138.3306771787;91.122619993;247.255557495;17;25;39.2543064596;40.7643858143;41.5038863765;23.4930787906
2019-07-20 18:00:00;2.0373402306;43.219879171;22.4817132651;18;22;39.2543064596;40.7643858143;41.5038863765;0.3392226337
2019-07-20 19:00:00;0;0;0;19;20;39.2543064596;40.7643858143;41.5038863765;0
2019-07-20 20:00:00;0;0;0;20;18;39.2543064596;40.7643858143;41.5038863765;0
2019-07-20 21:00:00;0;0;0;21;15;39.2543064596;40.7643858143;41.5038863765;0
2019-07-20 22:00:00;0;0;0;22;10;39.2543064596;40.7643858143;41.5038863765;0
2019-07-20 23:00:00;0;0;0;23;7;39.2543064596;40.7643858143;41.5038863765;0
2019-07-21 00:00:00;0;0;0;0;5;39.2543064596;40.7643858143;41.5038863765;0
2019-07-21 01:00:00;0;0;0;1;4;39.2543064596;40.7643858143;41.5038863765;0
2019-07-21 02:00:00;0;0;0;2;4;39.2543064596;40.7643858143;41.5038863765;0
2019-07-21 03:00:00;0;0;0;3;3;39.2543064596;40.7643858143;41.5038863765;0
2019-07-21 04:00:00;216.6147794731;117.5959274855;127.3861730414;4;3;39.2543064596;40.7643858143;41.5038863765;32.0828048267
2019-07-21 05:00:00;185.8497620292;1064.963661527;491.4907924439;5;4;39.2543064596;40.7643858143;41.5038863765;27.6871714633
2019-07-21 06:00:00;2049.5470372459;1347.8006956344;358.1273091197;6;6;39.2543064596;40.7643858143;41.5038863765;308.9469246973
2019-07-21 07:00:00;1799.8328075329;777.9318650136;2475.2181554535;7;8;39.2543064596;40.7643858143;41.5038863765;274.5543848131
2019-07-21 08:00:00;427.2567259234;1036.3370535074;4940.3644172359;8;12;39.2543064596;40.7643858143;41.5038863765;66.7750151236
2019-07-21 09:00:00;990.8552944638;4543.0479268628;2280.3919340067;9;15;39.2543064596;40.7643858143;41.5038863765;157.7621960224
